status,resource2,est_avg_lat,est_lut,unroll,resource1,est_ff,est_bram,est_dsp,est_min_lat,bench,bank1,bank2,est_max_lat
ok,RAM_1P_BRAM,9592,3350,6,RAM_1P_BRAM,4176,28,30,9592,test:dot-product-5-2-5-0-0,6,3,9592
ok,RAM_T2P_BRAM,10499,3623,9,RAM_1P_BRAM,4930,20,36,10499,test:dot-product-1-0-7-0-1,2,1,10499
ok,RAM_1P_BRAM,10274,6048,30,RAM_T2P_BRAM,10994,24,146,10274,test:dot-product-2-1-16-1-0,3,2,10274
ok,RAM_1P_BRAM,10356,5477,25,RAM_T2P_BRAM,9997,22,125,10356,test:dot-product-0-4-15-1-0,1,5,10356
ok,RAM_1P_BRAM,38924,2461,2,RAM_T2P_BRAM,2241,20,8,38924,test:dot-product-3-1-1-1-0,4,2,38924
ok,RAM_1P_BRAM,12319,4620,20,RAM_1P_BRAM,7784,20,76,12319,test:dot-product-0-3-13-0-0,1,4,12319
ok,RAM_T2P_BRAM,9376,7845,25,RAM_1P_BRAM,19333,22,200,9376,test:dot-product-4-1-15-0-1,5,2,9376
ok,RAM_T2P_BRAM,10271,6410,36,RAM_1P_BRAM,12207,20,128,10271,test:dot-product-1-1-17-0-1,2,2,10271
ok,RAM_T2P_BRAM,9897,6968,5,RAM_1P_BRAM,8709,28,40,9897,test:dot-product-5-5-4-0-1,6,6,9897
ok,RAM_T2P_BRAM,10535,7306,9,RAM_1P_BRAM,12853,24,72,10535,test:dot-product-1-5-7-0-1,2,6,10535
ok,RAM_1P_BRAM,12319,6156,25,RAM_1P_BRAM,10918,20,100,12319,test:dot-product-0-1-15-0-0,1,2,12319
ok,RAM_T2P_BRAM,10535,7274,9,RAM_1P_BRAM,10496,22,72,10535,test:dot-product-4-0-7-0-1,5,1,10535
ok,RAM_1P_BRAM,9488,9222,10,RAM_1P_BRAM,18491,26,120,9488,test:dot-product-4-5-8-0-0,5,6,9488
ok,RAM_T2P_BRAM,9248,4700,20,RAM_1P_BRAM,8712,20,80,9248,test:dot-product-3-3-13-0-1,4,4,9248
ok,RAM_T2P_BRAM,10308,14443,20,RAM_1P_BRAM,27174,24,160,10308,test:dot-product-1-5-13-0-1,2,6,10308
ok,RAM_1P_BRAM,12319,2916,6,RAM_1P_BRAM,3715,20,24,12319,test:dot-product-1-0-5-0-0,2,1,12319
ok,RAM_1P_BRAM,10308,14200,20,RAM_T2P_BRAM,26134,24,160,10308,test:dot-product-0-5-13-1-0,1,6,10308
ok,RAM_1P_BRAM,38939,4199,2,RAM_T2P_BRAM,4616,26,12,38939,test:dot-product-4-2-1-1-0,5,3,38939
ok,RAM_1P_BRAM,10307,8963,10,RAM_T2P_BRAM,15939,28,80,10307,test:dot-product-2-2-8-1-0,3,3,10307
ok,RAM_1P_BRAM,38939,4160,2,RAM_T2P_BRAM,4580,28,10,38939,test:dot-product-2-5-1-1-0,3,6,38939
ok,RAM_1P_BRAM,69644,2339,1,RAM_T2P_BRAM,1884,20,4,69644,test:dot-product-1-3-0-1-0,2,4,69644
ok,RAM_1P_BRAM,23579,4203,4,RAM_T2P_BRAM,4987,24,20,23579,test:dot-product-5-1-3-1-0,6,2,23579
ok,RAM_T2P_BRAM,10311,15530,20,RAM_1P_BRAM,31782,26,240,10311,test:dot-product-2-4-13-0-1,3,5,10311
ok,RAM_1P_BRAM,12048,3709,16,RAM_1P_BRAM,5790,20,48,12048,test:dot-product-1-1-11-0-0,2,2,12048
ok,RAM_1P_BRAM,12322,6171,30,RAM_1P_BRAM,10844,24,150,12322,test:dot-product-5-0-16-0-0,6,1,12322
ok,RAM_1P_BRAM,10274,3196,6,RAM_1P_BRAM,4094,24,30,10274,test:dot-product-5-1-5-0-0,6,2,10274
ok,RAM_1P_BRAM,12311,3975,16,RAM_1P_BRAM,6979,20,64,12311,test:dot-product-0-1-11-0-0,1,2,12311
ok,RAM_1P_BRAM,10307,8522,10,RAM_1P_BRAM,14982,24,80,10307,test:dot-product-5-1-8-0-0,6,2,10307
ok,RAM_T2P_BRAM,15903,6226,8,RAM_T2P_BRAM,8060,28,40,15903,test:dot-product-2-2-6-1-1,3,3,15903
ok,RAM_T2P_BRAM,12063,9358,16,RAM_1P_BRAM,14235,24,80,12063,test:dot-product-5-0-11-0-1,6,1,12063
ok,RAM_1P_BRAM,69644,2686,1,RAM_T2P_BRAM,2324,24,4,69644,test:dot-product-2-1-0-1-0,3,2,69644
ok,RAM_1P_BRAM,23579,4266,4,RAM_T2P_BRAM,4910,22,20,23579,test:dot-product-4-0-3-1-0,5,1,23579
ok,RAM_T2P_BRAM,10274,6844,36,RAM_T2P_BRAM,13011,24,180,10274,test:dot-product-5-0-17-1-1,6,1,10274
ok,RAM_1P_BRAM,69644,2328,1,RAM_1P_BRAM,1921,20,4,69644,test:dot-product-3-0-0-0-0,4,1,69644
ok,RAM_1P_BRAM,9318,6159,30,RAM_T2P_BRAM,11835,24,150,9318,test:dot-product-1-5-16-1-0,2,6,9318
ok,RAM_1P_BRAM,10306,8260,6,RAM_1P_BRAM,13911,26,72,10306,test:dot-product-4-5-5-0-0,5,6,10306
ok,RAM_T2P_BRAM,12314,6038,25,RAM_1P_BRAM,11920,20,100,12314,test:dot-product-3-0-15-0-1,4,1,12314
ok,RAM_1P_BRAM,9362,5436,18,RAM_1P_BRAM,7972,20,72,9362,test:dot-product-3-3-12-0-0,4,4,9362
ok,RAM_1P_BRAM,10311,14372,20,RAM_1P_BRAM,27243,24,160,10311,test:dot-product-3-2-13-0-0,4,3,10311
ok,RAM_T2P_BRAM,8912,6377,30,RAM_T2P_BRAM,12550,26,180,8912,test:dot-product-4-2-16-1-1,5,3,8912
ok,RAM_1P_BRAM,10866,10578,25,RAM_T2P_BRAM,23349,24,200,10866,test:dot-product-3-2-15-1-0,4,3,10866
ok,RAM_1P_BRAM,10989,5181,3,RAM_1P_BRAM,8007,24,24,10989,test:dot-product-5-1-2-0-0,6,2,10989
ok,RAM_1P_BRAM,9897,6968,5,RAM_T2P_BRAM,8709,28,40,9897,test:dot-product-5-5-4-1-0,6,6,9897
ok,RAM_1P_BRAM,9247,5090,24,RAM_T2P_BRAM,9704,20,96,9247,test:dot-product-1-3-14-1-0,2,4,9247
ok,RAM_T2P_BRAM,12314,6353,25,RAM_1P_BRAM,12305,22,125,12314,test:dot-product-3-4-15-0-1,4,5,12314
ok,RAM_T2P_BRAM,38937,3323,2,RAM_1P_BRAM,3464,24,10,38937,test:dot-product-1-5-1-0-1,2,6,38937
ok,RAM_T2P_BRAM,9899,8411,5,RAM_T2P_BRAM,11457,28,40,9899,test:dot-product-5-2-4-1-1,6,3,9899
ok,RAM_T2P_BRAM,9283,22171,20,RAM_1P_BRAM,41094,28,160,9283,test:dot-product-5-2-13-0-1,6,3,9283
ok,RAM_T2P_BRAM,8942,21314,36,RAM_T2P_BRAM,49970,26,432,8942,test:dot-product-2-4-17-1-1,3,5,8942
ok,RAM_1P_BRAM,23579,4176,4,RAM_1P_BRAM,5058,24,20,23579,test:dot-product-1-2-3-0-0,2,3,23579
ok,RAM_T2P_BRAM,9595,6529,18,RAM_1P_BRAM,14632,24,144,9595,test:dot-product-2-3-12-0-1,3,4,9595
ok,RAM_1P_BRAM,12619,8247,15,RAM_1P_BRAM,15831,24,120,12619,test:dot-product-3-5-10-0-0,4,6,12619
ok,RAM_T2P_BRAM,12066,14688,16,RAM_T2P_BRAM,21448,28,80,12066,test:dot-product-2-5-11-1-1,3,6,12066
ok,RAM_T2P_BRAM,9594,3251,3,RAM_1P_BRAM,4541,24,24,9594,test:dot-product-2-1-2-0-1,3,2,9594
ok,RAM_T2P_BRAM,12311,4001,16,RAM_1P_BRAM,6894,20,64,12311,test:dot-product-0-1-11-0-1,1,2,12311
ok,RAM_1P_BRAM,10535,7925,9,RAM_1P_BRAM,11782,22,72,10535,test:dot-product-1-4-7-0-0,2,5,10535
ok,RAM_T2P_BRAM,69644,3013,1,RAM_1P_BRAM,2575,28,4,69644,test:dot-product-5-2-0-0-1,6,3,69644
ok,RAM_1P_BRAM,9625,10002,9,RAM_1P_BRAM,15946,26,108,9625,test:dot-product-4-5-7-0-0,5,6,9625
ok,RAM_T2P_BRAM,8637,6408,30,RAM_T2P_BRAM,12406,26,180,8637,test:dot-product-4-5-16-1-1,5,6,8637
ok,RAM_T2P_BRAM,9452,3889,10,RAM_T2P_BRAM,5217,20,40,9452,test:dot-product-3-1-8-1-1,4,2,9452
ok,RAM_1P_BRAM,12319,4164,15,RAM_1P_BRAM,4494,20,32,12319,test:dot-product-1-0-10-0-0,2,1,12319
ok,RAM_T2P_BRAM,15531,7629,9,RAM_1P_BRAM,11887,22,72,15531,test:dot-product-3-4-7-0-1,4,5,15531
ok,RAM_1P_BRAM,10989,5522,3,RAM_T2P_BRAM,7897,22,24,10989,test:dot-product-1-4-2-1-0,2,5,10989
ok,RAM_T2P_BRAM,12321,3657,12,RAM_1P_BRAM,5609,20,48,12321,test:dot-product-0-1-9-0-1,1,2,12321
ok,RAM_1P_BRAM,15903,6593,8,RAM_T2P_BRAM,8701,24,40,15903,test:dot-product-4-4-6-1-0,5,5,15903
ok,RAM_T2P_BRAM,69644,2653,1,RAM_1P_BRAM,2247,22,4,69644,test:dot-product-4-0-0-0-1,5,1,69644
ok,RAM_T2P_BRAM,9248,6052,36,RAM_1P_BRAM,10178,20,104,9248,test:dot-product-3-1-17-0-1,4,2,9248
ok,RAM_1P_BRAM,9397,11394,18,RAM_T2P_BRAM,21469,22,144,9397,test:dot-product-1-4-12-1-0,2,5,9397
ok,RAM_1P_BRAM,9367,6398,18,RAM_1P_BRAM,14514,24,144,9367,test:dot-product-3-5-12-0-0,4,6,9367
ok,RAM_T2P_BRAM,8751,13137,25,RAM_T2P_BRAM,36654,28,200,8751,test:dot-product-5-5-15-1-1,6,6,8751
ok,RAM_T2P_BRAM,38939,4160,2,RAM_1P_BRAM,4580,28,10,38939,test:dot-product-2-5-1-0-1,3,6,38939
ok,RAM_1P_BRAM,15903,6125,8,RAM_1P_BRAM,8426,22,40,15903,test:dot-product-1-4-6-0-0,2,5,15903
ok,RAM_T2P_BRAM,10271,5101,24,RAM_1P_BRAM,9198,20,92,10271,test:dot-product-3-0-14-0-1,4,1,10271
ok,RAM_T2P_BRAM,9592,5453,24,RAM_1P_BRAM,9490,28,112,9592,test:dot-product-2-5-14-0-1,3,6,9592
ok,RAM_T2P_BRAM,10989,5522,3,RAM_1P_BRAM,7897,22,24,10989,test:dot-product-4-1-2-0-1,5,2,10989
ok,RAM_T2P_BRAM,15884,3065,8,RAM_T2P_BRAM,4267,20,32,15884,test:dot-product-3-1-6-1-1,4,2,15884
ok,RAM_1P_BRAM,12319,4656,20,RAM_1P_BRAM,7835,20,76,12319,test:dot-product-3-0-13-0-0,4,1,12319
ok,RAM_T2P_BRAM,9455,8857,30,RAM_1P_BRAM,22485,22,240,9455,test:dot-product-3-4-16-0-1,4,5,9455
ok,RAM_1P_BRAM,8911,7051,36,RAM_T2P_BRAM,14585,28,180,8911,test:dot-product-2-5-17-1-0,3,6,8911
ok,RAM_T2P_BRAM,9592,3171,6,RAM_1P_BRAM,4095,24,30,9592,test:dot-product-2-1-5-0-1,3,2,9592
ok,RAM_1P_BRAM,10307,8924,10,RAM_T2P_BRAM,16371,24,80,10307,test:dot-product-3-2-8-1-0,4,3,10307
ok,RAM_T2P_BRAM,15884,3068,8,RAM_T2P_BRAM,4392,20,32,15884,test:dot-product-3-3-6-1-1,4,4,15884
ok,RAM_1P_BRAM,12322,3509,9,RAM_1P_BRAM,4906,24,45,12322,test:dot-product-0-2-7-0-0,1,3,12322
ok,RAM_1P_BRAM,12359,11270,18,RAM_T2P_BRAM,19477,22,144,12359,test:dot-product-4-0-12-1-0,5,1,12359
ok,RAM_1P_BRAM,12597,4422,15,RAM_T2P_BRAM,6734,20,60,12597,test:dot-product-3-0-10-1-0,4,1,12597
ok,RAM_1P_BRAM,12326,9381,16,RAM_1P_BRAM,14834,24,80,12326,test:dot-product-1-2-11-0-0,2,3,12326
ok,RAM_1P_BRAM,10271,3852,10,RAM_1P_BRAM,5281,20,40,10271,test:dot-product-3-1-8-0-0,4,2,10271
ok,RAM_T2P_BRAM,9284,23364,24,RAM_T2P_BRAM,40329,22,192,9284,test:dot-product-4-1-14-1-1,5,2,9284
ok,RAM_T2P_BRAM,21323,3260,5,RAM_1P_BRAM,3591,20,20,21323,test:dot-product-3-3-4-0-1,4,4,21323
ok,RAM_1P_BRAM,9079,6680,5,RAM_T2P_BRAM,10492,26,60,9079,test:dot-product-5-4-4-1-0,6,5,9079
ok,RAM_T2P_BRAM,30060,2959,3,RAM_1P_BRAM,3028,24,15,30060,test:dot-product-2-3-2-0-1,3,4,30060
ok,RAM_T2P_BRAM,12314,6586,25,RAM_1P_BRAM,11775,20,100,12314,test:dot-product-3-3-15-0-1,4,4,12314
ok,RAM_1P_BRAM,9592,3144,6,RAM_1P_BRAM,3976,28,30,9592,test:dot-product-2-2-5-0-0,3,3,9592
ok,RAM_T2P_BRAM,23564,2614,4,RAM_1P_BRAM,2861,20,16,23564,test:dot-product-0-3-3-0-1,1,4,23564
ok,RAM_1P_BRAM,9593,4669,18,RAM_T2P_BRAM,8255,24,90,9593,test:dot-product-1-2-12-1-0,2,3,9593
ok,RAM_T2P_BRAM,9250,5402,24,RAM_T2P_BRAM,10044,24,120,9250,test:dot-product-1-5-14-1-1,2,6,9250
ok,RAM_1P_BRAM,10310,14162,12,RAM_T2P_BRAM,23562,26,144,10310,test:dot-product-5-4-9-1-0,6,5,10310
ok,RAM_1P_BRAM,12311,4008,16,RAM_1P_BRAM,6886,20,64,12311,test:dot-product-0-0-11-0-0,1,1,12311
ok,RAM_1P_BRAM,15888,3125,8,RAM_1P_BRAM,4232,20,32,15888,test:dot-product-3-0-6-0-0,4,1,15888
ok,RAM_T2P_BRAM,12063,9447,16,RAM_T2P_BRAM,14377,24,80,12063,test:dot-product-1-5-11-1-1,2,6,12063
ok,RAM_T2P_BRAM,12066,15014,16,RAM_T2P_BRAM,21449,26,96,12066,test:dot-product-2-4-11-1-1,3,5,12066
ok,RAM_T2P_BRAM,38939,4226,2,RAM_T2P_BRAM,4616,26,12,38939,test:dot-product-5-4-1-1-1,6,5,38939
ok,RAM_1P_BRAM,10271,4605,20,RAM_1P_BRAM,8267,20,80,10271,test:dot-product-1-3-13-0-0,2,4,10271
ok,RAM_1P_BRAM,21323,2979,5,RAM_1P_BRAM,3254,20,20,21323,test:dot-product-0-3-4-0-0,1,4,21323
ok,RAM_T2P_BRAM,10272,4405,20,RAM_1P_BRAM,6635,20,60,10272,test:dot-product-1-0-13-0-1,2,1,10272
ok,RAM_1P_BRAM,12357,8457,10,RAM_T2P_BRAM,14020,24,80,12357,test:dot-product-5-0-8-1-0,6,1,12357
ok,RAM_T2P_BRAM,9283,15133,20,RAM_1P_BRAM,31586,28,160,9283,test:dot-product-5-5-13-0-1,6,6,9283
ok,RAM_1P_BRAM,23579,4226,4,RAM_1P_BRAM,5082,24,20,23579,test:dot-product-3-2-3-0-0,4,3,23579
ok,RAM_T2P_BRAM,8943,12921,18,RAM_T2P_BRAM,25013,22,144,8943,test:dot-product-4-3-12-1-1,5,4,8943
ok,RAM_T2P_BRAM,23579,4253,4,RAM_1P_BRAM,5031,24,20,23579,test:dot-product-3-5-3-0-1,4,6,23579
ok,RAM_T2P_BRAM,10271,6606,36,RAM_1P_BRAM,13508,20,144,10271,test:dot-product-1-3-17-0-1,2,4,10271
ok,RAM_T2P_BRAM,12319,4540,20,RAM_1P_BRAM,7225,20,68,12319,test:dot-product-0-0-13-0-1,1,1,12319
ok,RAM_1P_BRAM,12319,4589,15,RAM_T2P_BRAM,6975,20,60,12319,test:dot-product-1-0-10-1-0,2,1,12319
ok,RAM_T2P_BRAM,9367,6392,18,RAM_1P_BRAM,14514,24,144,9367,test:dot-product-3-5-12-0-1,4,6,9367
ok,RAM_T2P_BRAM,12323,4652,18,RAM_1P_BRAM,7526,24,90,12323,test:dot-product-0-2-12-0-1,1,3,12323
ok,RAM_1P_BRAM,10308,14329,20,RAM_1P_BRAM,26987,24,160,10308,test:dot-product-1-5-13-0-0,2,6,10308
ok,RAM_1P_BRAM,10309,11331,18,RAM_1P_BRAM,20609,22,144,10309,test:dot-product-4-1-12-0-0,5,2,10309
ok,RAM_1P_BRAM,12324,3896,12,RAM_T2P_BRAM,5969,24,60,12324,test:dot-product-5-0-9-1-0,6,1,12324
ok,RAM_1P_BRAM,21323,3242,5,RAM_1P_BRAM,3571,20,20,21323,test:dot-product-3-3-4-0-0,4,4,21323
ok,RAM_1P_BRAM,10681,3186,5,RAM_T2P_BRAM,3494,20,20,10681,test:dot-product-1-1-4-1-0,2,2,10681
ok,RAM_1P_BRAM,12359,11270,18,RAM_1P_BRAM,19477,22,144,12359,test:dot-product-4-0-12-0-0,5,1,12359
ok,RAM_T2P_BRAM,12590,4389,15,RAM_T2P_BRAM,6807,20,60,12590,test:dot-product-0-3-10-1-1,1,4,12590
ok,RAM_T2P_BRAM,9898,6030,5,RAM_T2P_BRAM,9768,26,60,9898,test:dot-product-2-4-4-1-1,3,5,9898
ok,RAM_1P_BRAM,12324,3869,12,RAM_1P_BRAM,5892,24,60,12324,test:dot-product-0-2-9-0-0,1,3,12324
ok,RAM_T2P_BRAM,15503,3618,9,RAM_1P_BRAM,5373,20,36,15503,test:dot-product-3-0-7-0-1,4,1,15503
ok,RAM_T2P_BRAM,8912,6392,30,RAM_1P_BRAM,12542,26,180,8912,test:dot-product-5-4-16-0-1,6,5,8912
ok,RAM_1P_BRAM,12319,5221,25,RAM_T2P_BRAM,9072,20,92,12319,test:dot-product-0-0-15-1-0,1,1,12319
ok,RAM_T2P_BRAM,9251,4948,20,RAM_1P_BRAM,8808,22,100,9251,test:dot-product-3-4-13-0-1,4,5,9251
ok,RAM_1P_BRAM,10271,4248,20,RAM_1P_BRAM,6097,20,52,10271,test:dot-product-1-1-13-0-0,2,2,10271
ok,RAM_1P_BRAM,9898,6566,5,RAM_1P_BRAM,9767,26,60,9898,test:dot-product-5-4-4-0-0,6,5,9898
ok,RAM_T2P_BRAM,15506,3921,9,RAM_T2P_BRAM,5065,24,45,15506,test:dot-product-2-3-7-1-1,3,4,15506
ok,RAM_T2P_BRAM,10309,11298,18,RAM_T2P_BRAM,19918,22,144,10309,test:dot-product-4-0-12-1-1,5,1,10309
ok,RAM_1P_BRAM,12320,4314,18,RAM_1P_BRAM,6961,20,64,12320,test:dot-product-0-1-12-0-0,1,2,12320
ok,RAM_1P_BRAM,15903,6187,8,RAM_T2P_BRAM,8591,28,40,15903,test:dot-product-2-2-6-1-0,3,3,15903
ok,RAM_T2P_BRAM,10272,3666,12,RAM_T2P_BRAM,5774,20,48,10272,test:dot-product-0-0-9-1-1,1,1,10272
ok,RAM_1P_BRAM,12322,3133,6,RAM_T2P_BRAM,3889,24,30,12322,test:dot-product-5-0-5-1-0,6,1,12322
ok,RAM_T2P_BRAM,9283,14523,20,RAM_T2P_BRAM,29067,24,160,9283,test:dot-product-1-5-13-1-1,2,6,9283
ok,RAM_T2P_BRAM,9592,4487,15,RAM_1P_BRAM,7242,26,90,9592,test:dot-product-2-4-10-0-1,3,5,9592
ok,RAM_1P_BRAM,12322,6171,30,RAM_T2P_BRAM,10844,24,150,12322,test:dot-product-5-0-16-1-0,6,1,12322
ok,RAM_1P_BRAM,9078,12739,25,RAM_1P_BRAM,32225,26,300,9078,test:dot-product-5-4-15-0-0,6,5,9078
ok,RAM_T2P_BRAM,10718,5881,5,RAM_1P_BRAM,8470,28,40,10718,test:dot-product-2-2-4-0-1,3,3,10718
ok,RAM_1P_BRAM,12326,15014,16,RAM_1P_BRAM,21956,26,96,12326,test:dot-product-4-2-11-0-0,5,3,12326
ok,RAM_T2P_BRAM,15903,6007,8,RAM_T2P_BRAM,8186,24,40,15903,test:dot-product-5-1-6-1-1,6,2,15903
ok,RAM_1P_BRAM,69644,2782,1,RAM_T2P_BRAM,2308,28,4,69644,test:dot-product-5-5-0-1-0,6,6,69644
ok,RAM_1P_BRAM,15531,6794,9,RAM_T2P_BRAM,11288,24,72,15531,test:dot-product-3-5-7-1-0,4,6,15531
ok,RAM_1P_BRAM,15903,6190,8,RAM_T2P_BRAM,8186,22,40,15903,test:dot-product-4-1-6-1-0,5,2,15903
ok,RAM_T2P_BRAM,10271,3401,6,RAM_1P_BRAM,4052,20,24,10271,test:dot-product-3-3-5-0-1,4,4,10271
ok,RAM_T2P_BRAM,38936,3589,2,RAM_1P_BRAM,3691,24,10,38936,test:dot-product-3-5-1-0-1,4,6,38936
ok,RAM_T2P_BRAM,10272,3645,12,RAM_T2P_BRAM,5803,20,48,10272,test:dot-product-0-1-9-1-1,1,2,10272
ok,RAM_1P_BRAM,9405,11824,25,RAM_T2P_BRAM,28166,24,200,9405,test:dot-product-1-5-15-1-0,2,6,9405
ok,RAM_T2P_BRAM,12597,5041,15,RAM_1P_BRAM,8476,20,60,12597,test:dot-product-3-1-10-0-1,4,2,12597
ok,RAM_T2P_BRAM,10535,7354,9,RAM_T2P_BRAM,10880,22,72,10535,test:dot-product-4-0-7-1-1,5,1,10535
ok,RAM_1P_BRAM,69644,3013,1,RAM_T2P_BRAM,2575,28,4,69644,test:dot-product-5-2-0-1-0,6,3,69644
ok,RAM_T2P_BRAM,38937,3233,2,RAM_T2P_BRAM,3386,24,10,38937,test:dot-product-2-0-1-1-1,3,1,38937
ok,RAM_1P_BRAM,9625,10018,9,RAM_T2P_BRAM,15914,26,108,9625,test:dot-product-5-4-7-1-0,6,5,9625
ok,RAM_T2P_BRAM,12319,2565,3,RAM_1P_BRAM,2740,20,12,12319,test:dot-product-0-0-2-0-1,1,1,12319
ok,RAM_T2P_BRAM,23564,2653,4,RAM_1P_BRAM,2912,20,16,23564,test:dot-product-3-0-3-0-1,4,1,23564
ok,RAM_1P_BRAM,9597,6308,30,RAM_1P_BRAM,12102,26,180,9597,test:dot-product-2-4-16-0-0,3,5,9597
ok,RAM_T2P_BRAM,8910,6368,30,RAM_T2P_BRAM,12524,28,150,8910,test:dot-product-2-5-16-1-1,3,6,8910
ok,RAM_T2P_BRAM,15506,3806,9,RAM_1P_BRAM,4981,24,45,15506,test:dot-product-3-2-7-0-1,4,3,15506
ok,RAM_T2P_BRAM,8807,9840,15,RAM_T2P_BRAM,20883,26,180,8807,test:dot-product-5-4-10-1-1,6,5,8807
ok,RAM_T2P_BRAM,10990,5574,3,RAM_1P_BRAM,7612,24,24,10990,test:dot-product-4-4-2-0-1,5,5,10990
ok,RAM_T2P_BRAM,10275,4655,18,RAM_T2P_BRAM,7902,24,90,10275,test:dot-product-0-5-12-1-1,1,6,10275
ok,RAM_1P_BRAM,15531,6647,9,RAM_1P_BRAM,11106,24,72,15531,test:dot-product-3-5-7-0-0,4,6,15531
ok,RAM_T2P_BRAM,9248,3681,12,RAM_T2P_BRAM,5763,20,48,9248,test:dot-product-3-1-9-1-1,4,2,9248
ok,RAM_1P_BRAM,38937,3278,2,RAM_T2P_BRAM,3464,24,10,38937,test:dot-product-2-1-1-1-0,3,2,38937
ok,RAM_T2P_BRAM,10308,19156,36,RAM_T2P_BRAM,37121,22,288,10308,test:dot-product-4-0-17-1-1,5,1,10308
ok,RAM_1P_BRAM,12357,14111,20,RAM_1P_BRAM,25185,24,160,12357,test:dot-product-0-2-13-0-0,1,3,12357
ok,RAM_1P_BRAM,12322,3509,9,RAM_T2P_BRAM,4919,24,45,12322,test:dot-product-2-0-7-1-0,3,1,12322
ok,RAM_1P_BRAM,12358,5211,3,RAM_1P_BRAM,6931,22,24,12358,test:dot-product-0-4-2-0-0,1,5,12358
ok,RAM_T2P_BRAM,10271,3195,6,RAM_1P_BRAM,3802,20,24,10271,test:dot-product-3-1-5-0-1,4,2,10271
ok,RAM_T2P_BRAM,10308,14191,20,RAM_T2P_BRAM,26086,24,160,10308,test:dot-product-2-0-13-1-1,3,1,10308
ok,RAM_T2P_BRAM,12066,15062,16,RAM_T2P_BRAM,21481,26,96,12066,test:dot-product-4-5-11-1-1,5,6,12066
ok,RAM_1P_BRAM,9487,8950,10,RAM_T2P_BRAM,18661,24,80,9487,test:dot-product-5-3-8-1-0,6,4,9487
ok,RAM_1P_BRAM,15884,3077,8,RAM_T2P_BRAM,4352,20,32,15884,test:dot-product-1-1-6-1-0,2,2,15884
ok,RAM_T2P_BRAM,9170,8653,9,RAM_T2P_BRAM,11326,24,72,9170,test:dot-product-4-4-7-1-1,5,5,9170
ok,RAM_T2P_BRAM,10276,4014,6,RAM_1P_BRAM,6399,24,48,10276,test:dot-product-3-5-5-0-1,4,6,10276
ok,RAM_T2P_BRAM,10315,13389,12,RAM_T2P_BRAM,20121,22,96,10315,test:dot-product-4-0-9-1-1,5,1,10315
ok,RAM_T2P_BRAM,9047,6343,30,RAM_1P_BRAM,12541,26,180,9047,test:dot-product-4-2-16-0-1,5,3,9047
ok,RAM_T2P_BRAM,12063,9421,16,RAM_1P_BRAM,14165,24,80,12063,test:dot-product-1-5-11-0-1,2,6,12063
ok,RAM_1P_BRAM,9593,4630,18,RAM_1P_BRAM,8080,28,90,9593,test:dot-product-2-2-12-0-0,3,3,9593
ok,RAM_T2P_BRAM,8842,4994,20,RAM_T2P_BRAM,9109,22,100,8842,test:dot-product-3-4-13-1-1,4,5,8842
ok,RAM_1P_BRAM,10272,3657,12,RAM_T2P_BRAM,5782,20,48,10272,test:dot-product-0-3-9-1-0,1,4,10272
ok,RAM_T2P_BRAM,10838,5996,25,RAM_1P_BRAM,9619,22,121,10838,test:dot-product-4-3-15-0-1,5,4,10838
ok,RAM_T2P_BRAM,12590,5000,15,RAM_T2P_BRAM,7525,20,60,12590,test:dot-product-3-3-10-1-1,4,4,12590
ok,RAM_T2P_BRAM,10272,4681,20,RAM_1P_BRAM,8407,20,80,10272,test:dot-product-3-0-13-0-1,4,1,10272
ok,RAM_1P_BRAM,15903,5992,8,RAM_1P_BRAM,8186,24,40,15903,test:dot-product-1-5-6-0-0,2,6,15903
ok,RAM_T2P_BRAM,9169,6510,9,RAM_T2P_BRAM,11579,28,72,9169,test:dot-product-2-5-7-1-1,3,6,9169
ok,RAM_T2P_BRAM,9365,4736,18,RAM_T2P_BRAM,8231,24,90,9365,test:dot-product-1-5-12-1-1,2,6,9365
ok,RAM_1P_BRAM,69644,2782,1,RAM_1P_BRAM,2308,28,4,69644,test:dot-product-5-5-0-0-0,6,6,69644
ok,RAM_T2P_BRAM,9283,14284,20,RAM_T2P_BRAM,28522,24,160,9283,test:dot-product-2-1-13-1-1,3,2,9283
ok,RAM_T2P_BRAM,69644,2653,1,RAM_T2P_BRAM,2247,22,4,69644,test:dot-product-4-0-0-1-1,5,1,69644
ok,RAM_1P_BRAM,12355,4919,3,RAM_T2P_BRAM,6752,24,24,12355,test:dot-product-5-0-2-1-0,6,1,12355
ok,RAM_T2P_BRAM,12319,2698,3,RAM_1P_BRAM,2756,20,12,12319,test:dot-product-0-1-2-0-1,1,2,12319
ok,RAM_T2P_BRAM,12063,9829,16,RAM_T2P_BRAM,14701,22,80,12063,test:dot-product-4-3-11-1-1,5,4,12063
ok,RAM_T2P_BRAM,9047,4933,20,RAM_1P_BRAM,8837,24,100,9047,test:dot-product-4-4-13-0-1,5,5,9047
ok,RAM_1P_BRAM,23579,4251,4,RAM_1P_BRAM,4979,22,20,23579,test:dot-product-4-0-3-0-0,5,1,23579
ok,RAM_1P_BRAM,12320,4350,18,RAM_1P_BRAM,7012,20,64,12320,test:dot-product-1-0-12-0-0,2,1,12320
ok,RAM_T2P_BRAM,8909,4026,12,RAM_T2P_BRAM,6180,24,60,8909,test:dot-product-5-3-9-1-1,6,4,8909
