status,est_avg_lat,est_lut,bench,unroll,est_bram,bank2,est_min_lat,est_dsp,resource1,resource2,est_max_lat,est_ff,bank1
ok,8637,6241,test:dot-product-5-5-16-1-1,30,28,6,8637,150,RAM_T2P_BRAM,RAM_T2P_BRAM,8637,12209,6
ok,23579,4164,test:dot-product-0-5-3-0-1,4,24,6,23579,20,RAM_1P_BRAM,RAM_T2P_BRAM,23579,4910,1
ok,8915,13868,test:dot-product-6-6-15-0-0,25,32,7,8915,200,RAM_1P_BRAM,RAM_1P_BRAM,8915,32507,7
ok,10309,13982,test:dot-product-0-6-9-1-0,12,26,7,10309,96,RAM_T2P_BRAM,RAM_1P_BRAM,10309,19928,1
ok,12322,5344,test:dot-product-2-0-14-0-0,24,24,1,12322,120,RAM_1P_BRAM,RAM_1P_BRAM,12322,9115,3
ok,15903,8840,test:dot-product-2-4-6-0-0,8,26,5,15903,48,RAM_1P_BRAM,RAM_1P_BRAM,15903,11949,3
ok,9452,7547,test:dot-product-3-3-16-0-1,30,20,4,9452,120,RAM_1P_BRAM,RAM_T2P_BRAM,9452,13074,4
ok,30058,2661,test:dot-product-3-0-2-1-1,3,20,1,30058,12,RAM_T2P_BRAM,RAM_T2P_BRAM,30058,2659,4
ok,12322,5857,test:dot-product-0-2-16-0-1,30,24,3,12322,130,RAM_1P_BRAM,RAM_T2P_BRAM,12322,9452,1
ok,9597,6308,test:dot-product-4-2-16-0-0,30,26,3,9597,180,RAM_1P_BRAM,RAM_1P_BRAM,9597,12102,5
ok,9626,12445,test:dot-product-4-2-12-0-0,18,26,3,9626,216,RAM_1P_BRAM,RAM_1P_BRAM,9626,25464,5
ok,10309,23508,test:dot-product-4-7-14-0-0,24,22,8,10309,192,RAM_1P_BRAM,RAM_1P_BRAM,10309,38159,5
ok,23578,4669,test:dot-product-5-7-3-1-0,4,24,8,23578,20,RAM_T2P_BRAM,RAM_1P_BRAM,23578,5262,6
ok,38924,2561,test:dot-product-7-0-1-0-0,2,20,1,38924,8,RAM_1P_BRAM,RAM_1P_BRAM,38924,2406,8
ok,12314,6586,test:dot-product-3-3-15-1-0,25,20,4,12314,100,RAM_T2P_BRAM,RAM_1P_BRAM,12314,11775,4
ok,12357,5561,test:dot-product-2-0-4-1-0,5,24,1,12357,40,RAM_T2P_BRAM,RAM_1P_BRAM,12357,7808,3
ok,10275,3945,test:dot-product-1-2-9-0-0,12,24,3,10275,60,RAM_1P_BRAM,RAM_1P_BRAM,10275,6176,2
ok,9047,6365,test:dot-product-5-4-16-1-0,30,26,5,9047,180,RAM_T2P_BRAM,RAM_1P_BRAM,9047,12541,6
ok,10306,8362,test:dot-product-6-3-5-1-0,6,26,4,10306,48,RAM_T2P_BRAM,RAM_1P_BRAM,10306,14508,7
ok,9625,8094,test:dot-product-4-1-7-1-1,9,22,2,9625,72,RAM_T2P_BRAM,RAM_T2P_BRAM,9625,11849,5
ok,12319,4657,test:dot-product-1-0-13-1-0,20,20,1,12319,76,RAM_T2P_BRAM,RAM_1P_BRAM,12319,7856,2
ok,8912,9216,test:dot-product-5-3-16-1-1,30,24,4,8912,240,RAM_T2P_BRAM,RAM_T2P_BRAM,8912,23242,6
ok,38924,2522,test:dot-product-7-1-1-1-0,2,20,2,38924,8,RAM_T2P_BRAM,RAM_1P_BRAM,38924,2353,8
ok,10272,6031,test:dot-product-1-7-12-0-0,18,20,8,10272,72,RAM_1P_BRAM,RAM_1P_BRAM,10272,8323,2
ok,12063,9488,test:dot-product-7-5-11-0-0,16,24,6,12063,80,RAM_1P_BRAM,RAM_1P_BRAM,12063,14482,8
ok,12063,9373,test:dot-product-2-1-11-1-0,16,24,2,12063,80,RAM_T2P_BRAM,RAM_1P_BRAM,12063,14508,3
ok,9079,6868,test:dot-product-4-6-4-0-1,5,28,7,9079,60,RAM_1P_BRAM,RAM_T2P_BRAM,9079,10494,5
ok,69644,2339,test:dot-product-1-3-0-1-1,1,20,4,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,1884,2
ok,69644,3057,test:dot-product-5-4-0-1-1,1,26,5,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2576,6
ok,10309,12137,test:dot-product-6-1-12-0-0,18,26,2,10309,144,RAM_1P_BRAM,RAM_1P_BRAM,10309,20611,7
ok,9595,7339,test:dot-product-2-7-12-0-0,18,24,8,9595,144,RAM_1P_BRAM,RAM_1P_BRAM,9595,14687,3
ok,9247,5090,test:dot-product-1-1-14-1-1,24,20,2,9247,96,RAM_T2P_BRAM,RAM_T2P_BRAM,9247,9797,2
ok,38939,4323,test:dot-product-6-4-1-1-0,2,28,5,38939,12,RAM_T2P_BRAM,RAM_1P_BRAM,38939,4616,7
ok,9079,15614,test:dot-product-4-5-13-0-1,20,26,6,9079,240,RAM_1P_BRAM,RAM_T2P_BRAM,9079,35094,5
ok,9284,23678,test:dot-product-4-7-14-1-0,24,22,8,9284,192,RAM_T2P_BRAM,RAM_1P_BRAM,9284,40247,5
ok,9624,7894,test:dot-product-1-4-5-1-1,6,22,5,9624,48,RAM_T2P_BRAM,RAM_T2P_BRAM,9624,13520,2
ok,10271,5482,test:dot-product-1-7-13-0-1,20,28,8,10271,80,RAM_1P_BRAM,RAM_T2P_BRAM,10271,9098,2
ok,12048,3951,test:dot-product-1-7-11-0-1,16,28,8,12048,64,RAM_1P_BRAM,RAM_T2P_BRAM,12048,6859,2
ok,9594,4476,test:dot-product-1-2-7-1-1,9,24,3,9594,72,RAM_T2P_BRAM,RAM_T2P_BRAM,9594,8342,2
ok,10303,16097,test:dot-product-0-6-16-1-0,30,26,7,10303,240,RAM_T2P_BRAM,RAM_1P_BRAM,10303,26906,1
ok,9624,8538,test:dot-product-6-2-5-1-1,6,30,3,9624,72,RAM_T2P_BRAM,RAM_T2P_BRAM,9624,14977,7
ok,10271,5478,test:dot-product-7-1-13-0-0,20,20,2,10271,80,RAM_1P_BRAM,RAM_1P_BRAM,10271,9173,8
ok,9049,10645,test:dot-product-4-7-16-0-1,30,30,8,9049,240,RAM_1P_BRAM,RAM_T2P_BRAM,9049,22899,5
ok,10271,3418,test:dot-product-1-1-8-0-0,10,20,2,10271,40,RAM_1P_BRAM,RAM_1P_BRAM,10271,4999,2
ok,12347,10004,test:dot-product-2-0-15-1-0,25,24,1,12347,200,RAM_T2P_BRAM,RAM_1P_BRAM,12347,20987,3
ok,10535,9029,test:dot-product-1-4-7-0-1,9,22,5,10535,72,RAM_1P_BRAM,RAM_T2P_BRAM,10535,15074,2
ok,12326,9720,test:dot-product-0-4-11-0-1,16,22,5,12326,80,RAM_1P_BRAM,RAM_T2P_BRAM,12326,14140,1
ok,38937,3323,test:dot-product-1-5-1-1-0,2,24,6,38937,10,RAM_T2P_BRAM,RAM_1P_BRAM,38937,3464,2
ok,38937,3257,test:dot-product-0-2-1-0-0,2,24,3,38937,10,RAM_1P_BRAM,RAM_1P_BRAM,38937,3386,1
ok,69644,2570,test:dot-product-7-7-0-0-0,1,20,8,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,2010,8
ok,23579,4253,test:dot-product-3-5-3-1-1,4,24,6,23579,20,RAM_T2P_BRAM,RAM_T2P_BRAM,23579,5031,4
ok,15903,9344,test:dot-product-6-4-6-1-1,8,28,5,15903,48,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,11676,7
ok,10271,3999,test:dot-product-7-7-5-0-0,6,20,8,10271,24,RAM_1P_BRAM,RAM_1P_BRAM,10271,3974,8
ok,30060,3127,test:dot-product-7-2-2-1-0,3,32,3,30060,15,RAM_T2P_BRAM,RAM_1P_BRAM,30060,3041,8
ok,69644,2730,test:dot-product-4-1-0-1-1,1,22,2,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2325,5
ok,38924,2458,test:dot-product-0-3-1-1-1,2,20,4,38924,8,RAM_T2P_BRAM,RAM_T2P_BRAM,38924,2228,1
ok,12320,5156,test:dot-product-3-0-12-0-0,18,20,1,12320,72,RAM_1P_BRAM,RAM_1P_BRAM,12320,8348,4
ok,30058,2769,test:dot-product-0-7-2-1-0,3,20,8,30058,12,RAM_T2P_BRAM,RAM_1P_BRAM,30058,2629,1
ok,12326,9487,test:dot-product-2-7-11-0-0,16,24,8,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,14710,3
ok,8910,6937,test:dot-product-2-3-17-1-1,36,24,4,8910,180,RAM_T2P_BRAM,RAM_T2P_BRAM,8910,14631,3
ok,10271,5809,test:dot-product-1-1-16-0-1,30,20,2,10271,112,RAM_1P_BRAM,RAM_T2P_BRAM,10271,11009,2
ok,12322,3106,test:dot-product-2-0-5-0-0,6,24,1,12322,30,RAM_1P_BRAM,RAM_1P_BRAM,12322,3889,3
ok,38924,2619,test:dot-product-3-3-1-0-0,2,20,4,38924,8,RAM_1P_BRAM,RAM_1P_BRAM,38924,2397,4
ok,23564,2628,test:dot-product-0-0-3-1-0,4,20,1,23564,16,RAM_T2P_BRAM,RAM_1P_BRAM,23564,2957,1
ok,9592,5460,test:dot-product-3-2-14-1-0,24,24,3,9592,120,RAM_T2P_BRAM,RAM_1P_BRAM,9592,10239,4
ok,10413,5561,test:dot-product-1-2-10-0-0,15,24,3,10413,120,RAM_1P_BRAM,RAM_1P_BRAM,10413,12193,2
ok,38937,3375,test:dot-product-0-6-1-1-0,2,26,7,38937,10,RAM_T2P_BRAM,RAM_1P_BRAM,38937,3386,1
ok,10271,4605,test:dot-product-3-1-13-0-0,20,20,2,10271,80,RAM_1P_BRAM,RAM_1P_BRAM,10271,8267,4
ok,10306,8051,test:dot-product-1-6-5-0-0,6,26,7,10306,48,RAM_1P_BRAM,RAM_1P_BRAM,10306,12492,2
ok,8565,5284,test:dot-product-7-7-14-1-1,24,36,8,8565,96,RAM_T2P_BRAM,RAM_T2P_BRAM,8565,9860,8
ok,69644,2809,test:dot-product-2-7-0-0-1,1,24,8,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2378,3
ok,9319,6136,test:dot-product-1-4-16-1-0,30,22,5,9319,150,RAM_T2P_BRAM,RAM_1P_BRAM,9319,12095,2
ok,8828,20452,test:dot-product-6-3-17-1-1,36,26,4,8828,288,RAM_T2P_BRAM,RAM_T2P_BRAM,8828,42019,7
ok,38936,3780,test:dot-product-3-4-1-0-0,2,22,5,38936,10,RAM_1P_BRAM,RAM_1P_BRAM,38936,3819,4
ok,23578,4984,test:dot-product-4-7-3-1-0,4,22,8,23578,20,RAM_T2P_BRAM,RAM_1P_BRAM,23578,5454,5
ok,23579,4164,test:dot-product-0-5-3-0-0,4,24,6,23579,20,RAM_1P_BRAM,RAM_1P_BRAM,23579,4910,1
ok,9365,4718,test:dot-product-1-2-12-1-1,18,24,3,9365,90,RAM_T2P_BRAM,RAM_T2P_BRAM,9365,8218,2
ok,23578,4642,test:dot-product-2-7-3-1-1,4,24,8,23578,20,RAM_T2P_BRAM,RAM_T2P_BRAM,23578,5262,3
ok,10309,12104,test:dot-product-0-6-12-1-1,18,26,7,10309,144,RAM_T2P_BRAM,RAM_T2P_BRAM,10309,19920,1
ok,10306,8354,test:dot-product-4-7-5-1-0,6,22,8,10306,48,RAM_T2P_BRAM,RAM_1P_BRAM,10306,14326,5
ok,10309,23456,test:dot-product-4-3-14-0-0,24,22,4,10309,192,RAM_1P_BRAM,RAM_1P_BRAM,10309,38423,5
ok,9352,11663,test:dot-product-1-6-10-1-0,15,26,7,9352,120,RAM_T2P_BRAM,RAM_1P_BRAM,9352,16629,2
ok,9487,10175,test:dot-product-6-7-8-0-0,10,26,8,9487,80,RAM_1P_BRAM,RAM_1P_BRAM,9487,18088,7
ok,10411,4262,test:dot-product-0-4-10-1-0,15,22,5,10411,75,RAM_T2P_BRAM,RAM_1P_BRAM,10411,6950,1
ok,9592,5484,test:dot-product-2-7-14-0-0,24,24,8,9592,120,RAM_1P_BRAM,RAM_1P_BRAM,9592,10213,3
ok,69644,2436,test:dot-product-7-0-0-0-0,1,20,1,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,2000,8
ok,23583,5893,test:dot-product-2-6-3-1-0,4,30,7,23583,24,RAM_T2P_BRAM,RAM_1P_BRAM,23583,7111,3
ok,12319,2880,test:dot-product-0-1-5-0-0,6,20,2,12319,24,RAM_1P_BRAM,RAM_1P_BRAM,12319,3664,1
ok,10307,8551,test:dot-product-1-2-8-0-1,10,24,3,10307,80,RAM_1P_BRAM,RAM_T2P_BRAM,10307,15103,2
ok,38936,3780,test:dot-product-3-4-1-1-1,2,22,5,38936,10,RAM_T2P_BRAM,RAM_T2P_BRAM,38936,3819,4
ok,10272,4320,test:dot-product-7-1-9-0-0,12,20,2,10272,48,RAM_1P_BRAM,RAM_1P_BRAM,10272,6204,8
ok,10837,6695,test:dot-product-1-3-15-0-1,25,20,4,10837,100,RAM_1P_BRAM,RAM_T2P_BRAM,10837,11073,2
ok,9284,25715,test:dot-product-5-6-14-0-1,24,30,7,9284,288,RAM_1P_BRAM,RAM_T2P_BRAM,9284,46168,6
ok,10306,8497,test:dot-product-3-6-5-1-0,6,26,7,10306,48,RAM_T2P_BRAM,RAM_1P_BRAM,10306,14265,4
ok,9626,13251,test:dot-product-2-6-12-0-0,18,30,7,9626,216,RAM_1P_BRAM,RAM_1P_BRAM,9626,25498,3
ok,9352,7949,test:dot-product-2-5-10-1-0,15,28,6,9352,120,RAM_T2P_BRAM,RAM_1P_BRAM,9352,15372,3
ok,8943,13743,test:dot-product-4-7-12-1-0,18,22,8,8943,144,RAM_T2P_BRAM,RAM_1P_BRAM,8943,25028,5
ok,21355,6565,test:dot-product-6-3-4-1-0,5,26,4,21355,40,RAM_T2P_BRAM,RAM_1P_BRAM,21355,8787,7
ok,15884,3131,test:dot-product-7-1-6-0-1,8,20,2,15884,32,RAM_1P_BRAM,RAM_T2P_BRAM,15884,4322,8
ok,69644,2694,test:dot-product-6-0-0-0-1,1,26,1,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2247,7
ok,12314,7567,test:dot-product-3-7-15-1-0,25,20,8,12314,100,RAM_T2P_BRAM,RAM_1P_BRAM,12314,12375,4
ok,9078,9246,test:dot-product-5-4-8-1-0,10,26,5,9078,120,RAM_T2P_BRAM,RAM_1P_BRAM,9078,19841,6
ok,15884,3090,test:dot-product-0-1-6-1-1,8,20,2,15884,32,RAM_T2P_BRAM,RAM_T2P_BRAM,15884,4277,1
ok,10271,2875,test:dot-product-0-1-5-1-0,6,20,2,10271,24,RAM_T2P_BRAM,RAM_1P_BRAM,10271,3613,1
ok,38937,3395,test:dot-product-5-5-1-1-0,2,28,6,38937,10,RAM_T2P_BRAM,RAM_1P_BRAM,38937,3448,6
ok,12362,10430,test:dot-product-0-6-10-0-0,15,26,7,12362,120,RAM_1P_BRAM,RAM_1P_BRAM,12362,16541,1
ok,38937,3502,test:dot-product-5-7-1-0-1,2,24,8,38937,10,RAM_1P_BRAM,RAM_T2P_BRAM,38937,3583,6
ok,38937,3278,test:dot-product-0-5-1-1-0,2,24,6,38937,10,RAM_T2P_BRAM,RAM_1P_BRAM,38937,3386,1
ok,8913,10746,test:dot-product-7-5-16-0-0,30,24,6,8913,240,RAM_1P_BRAM,RAM_1P_BRAM,8913,23352,8
ok,38936,3589,test:dot-product-3-5-1-1-0,2,24,6,38936,10,RAM_T2P_BRAM,RAM_1P_BRAM,38936,3691,4
ok,23564,2918,test:dot-product-7-0-3-1-1,4,20,1,23564,16,RAM_T2P_BRAM,RAM_T2P_BRAM,23564,2990,8
ok,38939,4160,test:dot-product-5-2-1-0-0,2,28,3,38939,10,RAM_1P_BRAM,RAM_1P_BRAM,38939,4580,6
ok,8906,10944,test:dot-product-7-7-16-0-1,30,28,8,8906,120,RAM_1P_BRAM,RAM_T2P_BRAM,8906,12712,8
ok,10354,7760,test:dot-product-1-4-15-0-1,25,22,5,10354,200,RAM_1P_BRAM,RAM_T2P_BRAM,10354,18961,2
ok,12597,5607,test:dot-product-3-7-10-0-0,15,20,8,12597,60,RAM_1P_BRAM,RAM_1P_BRAM,12597,7703,4
ok,10271,5074,test:dot-product-3-1-14-0-0,24,20,2,10271,96,RAM_1P_BRAM,RAM_1P_BRAM,10271,9481,4
ok,38924,2619,test:dot-product-3-3-1-1-0,2,20,4,38924,8,RAM_T2P_BRAM,RAM_1P_BRAM,38924,2397,4
ok,10309,23484,test:dot-product-4-3-14-0-1,24,22,4,10309,192,RAM_1P_BRAM,RAM_T2P_BRAM,10309,38183,5
ok,9078,10162,test:dot-product-4-6-8-0-1,10,28,7,9078,120,RAM_1P_BRAM,RAM_T2P_BRAM,9078,19589,5
ok,10310,41612,test:dot-product-6-4-14-1-0,24,28,5,10310,288,RAM_T2P_BRAM,RAM_1P_BRAM,10310,64503,7
ok,12322,4251,test:dot-product-2-0-10-0-0,15,24,1,12322,75,RAM_1P_BRAM,RAM_1P_BRAM,12322,6520,3
ok,9487,9018,test:dot-product-5-5-8-0-0,10,28,6,9487,80,RAM_1P_BRAM,RAM_1P_BRAM,9487,17922,6
ok,12319,3461,test:dot-product-1-0-7-0-0,9,20,1,12319,24,RAM_1P_BRAM,RAM_1P_BRAM,12319,3797,2
ok,10271,6971,test:dot-product-3-0-16-0-1,30,20,1,10271,120,RAM_1P_BRAM,RAM_T2P_BRAM,10271,12617,4
ok,10356,5477,test:dot-product-0-4-15-1-1,25,22,5,10356,125,RAM_T2P_BRAM,RAM_T2P_BRAM,10356,9997,1
ok,69644,2771,test:dot-product-6-1-0-1-1,1,26,2,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2325,7
ok,23579,4459,test:dot-product-6-3-3-1-0,4,26,4,23579,20,RAM_T2P_BRAM,RAM_1P_BRAM,23579,5031,7
ok,9595,7545,test:dot-product-2-7-12-0-1,18,32,8,9595,144,RAM_1P_BRAM,RAM_T2P_BRAM,9595,14544,3
ok,38939,4284,test:dot-product-5-6-1-1-0,2,30,7,38939,12,RAM_T2P_BRAM,RAM_1P_BRAM,38939,4616,6
ok,15884,3206,test:dot-product-7-0-6-0-1,8,20,1,15884,32,RAM_1P_BRAM,RAM_T2P_BRAM,15884,4364,8
ok,38939,4284,test:dot-product-6-5-1-1-0,2,30,6,38939,12,RAM_T2P_BRAM,RAM_1P_BRAM,38939,4616,7
ok,9692,16831,test:dot-product-6-4-13-0-0,20,28,5,9692,240,RAM_1P_BRAM,RAM_1P_BRAM,9692,32472,7
ok,10271,3879,test:dot-product-0-3-8-1-0,10,20,4,10271,40,RAM_T2P_BRAM,RAM_1P_BRAM,10271,5275,1
ok,12319,8848,test:dot-product-7-0-16-1-0,30,28,1,12319,120,RAM_T2P_BRAM,RAM_1P_BRAM,12319,12645,8
ok,10310,24847,test:dot-product-5-4-14-0-0,24,26,5,10310,288,RAM_1P_BRAM,RAM_1P_BRAM,10310,44942,6
ok,12314,6915,test:dot-product-3-1-15-0-0,25,20,2,12314,100,RAM_1P_BRAM,RAM_1P_BRAM,12314,13549,4
ok,9624,5220,test:dot-product-5-2-2-1-1,3,28,3,9624,24,RAM_T2P_BRAM,RAM_T2P_BRAM,9624,7935,6
ok,9624,8268,test:dot-product-2-4-5-0-1,6,26,5,9624,72,RAM_1P_BRAM,RAM_T2P_BRAM,9624,14913,3
ok,10991,8107,test:dot-product-6-4-2-0-0,3,28,5,10991,36,RAM_1P_BRAM,RAM_1P_BRAM,10991,11114,7
ok,15531,6653,test:dot-product-3-5-7-0-1,9,24,6,15531,72,RAM_1P_BRAM,RAM_T2P_BRAM,15531,11106,4
ok,9625,5664,test:dot-product-4-2-2-1-1,3,26,3,9625,36,RAM_T2P_BRAM,RAM_T2P_BRAM,9625,8684,5
ok,9452,3443,test:dot-product-1-1-8-1-1,10,20,2,9452,40,RAM_T2P_BRAM,RAM_T2P_BRAM,9452,5060,2
ok,12319,3712,test:dot-product-1-0-7-1-0,9,20,1,12319,36,RAM_T2P_BRAM,RAM_1P_BRAM,12319,4938,2
ok,30058,2622,test:dot-product-0-3-2-0-1,3,20,4,30058,12,RAM_1P_BRAM,RAM_T2P_BRAM,30058,2633,1
ok,9043,5471,test:dot-product-3-7-13-1-0,20,20,8,9043,80,RAM_T2P_BRAM,RAM_1P_BRAM,9043,8731,4
ok,15903,6240,test:dot-product-4-3-6-1-0,8,22,4,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8239,5
ok,10272,5055,test:dot-product-3-1-12-0-0,18,20,2,10272,72,RAM_1P_BRAM,RAM_1P_BRAM,10272,8317,4
ok,8685,8096,test:dot-product-5-7-12-1-1,18,32,8,8685,144,RAM_T2P_BRAM,RAM_T2P_BRAM,8685,15387,6
ok,9897,6515,test:dot-product-5-1-4-0-1,5,24,2,9897,40,RAM_1P_BRAM,RAM_T2P_BRAM,9897,9319,6
ok,23564,2617,test:dot-product-0-3-3-1-0,4,20,4,23564,16,RAM_T2P_BRAM,RAM_1P_BRAM,23564,2861,1
ok,10835,7919,test:dot-product-7-1-15-1-1,25,28,2,10835,100,RAM_T2P_BRAM,RAM_T2P_BRAM,10835,15017,8
ok,69644,2992,test:dot-product-2-4-0-1-1,1,26,5,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2575,3
ok,15903,6018,test:dot-product-3-5-6-1-0,8,24,6,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8228,4
ok,10866,11442,test:dot-product-2-7-15-0-1,25,32,8,10866,200,RAM_1P_BRAM,RAM_T2P_BRAM,10866,23159,3
ok,12365,23100,test:dot-product-4-0-14-0-0,24,22,1,12365,192,RAM_1P_BRAM,RAM_1P_BRAM,12365,37552,5
ok,9487,9292,test:dot-product-3-5-8-1-0,10,24,6,9487,80,RAM_T2P_BRAM,RAM_1P_BRAM,9487,18871,4
ok,9252,4018,test:dot-product-3-5-9-0-0,12,24,6,9252,60,RAM_1P_BRAM,RAM_1P_BRAM,9252,6302,4
ok,10303,16127,test:dot-product-1-6-16-0-0,30,26,7,10303,240,RAM_1P_BRAM,RAM_1P_BRAM,10303,27909,2
ok,69644,2809,test:dot-product-7-2-0-1-1,1,24,3,69644,4,RAM_T2P_BRAM,RAM_T2P_BRAM,69644,2389,8
ok,12319,3174,test:dot-product-0-3-5-0-1,6,20,4,12319,24,RAM_1P_BRAM,RAM_T2P_BRAM,12319,3870,1
ok,10310,24850,test:dot-product-5-4-14-1-0,24,26,5,10310,288,RAM_T2P_BRAM,RAM_1P_BRAM,10310,44942,6
ok,12326,10089,test:dot-product-6-1-11-0-1,16,26,2,12326,80,RAM_1P_BRAM,RAM_T2P_BRAM,12326,14976,7
ok,30058,2782,test:dot-product-3-1-2-0-1,3,20,2,30058,12,RAM_1P_BRAM,RAM_T2P_BRAM,30058,2702,4
ok,10307,8487,test:dot-product-0-5-8-1-0,10,24,6,10307,80,RAM_T2P_BRAM,RAM_1P_BRAM,10307,14693,1
ok,10310,22305,test:dot-product-2-5-13-0-1,20,28,6,10310,160,RAM_1P_BRAM,RAM_T2P_BRAM,10310,37700,3
ok,10274,3659,test:dot-product-4-1-8-1-0,10,22,2,10274,50,RAM_T2P_BRAM,RAM_1P_BRAM,10274,5274,5
ok,10144,25763,test:dot-product-6-5-14-0-1,24,30,6,10144,288,RAM_1P_BRAM,RAM_T2P_BRAM,10144,44819,7
ok,12358,7349,test:dot-product-0-4-7-0-1,9,22,5,12358,72,RAM_1P_BRAM,RAM_T2P_BRAM,12358,11072,1
ok,10311,15971,test:dot-product-7-2-13-1-0,20,32,3,10311,160,RAM_T2P_BRAM,RAM_1P_BRAM,10311,29016,8
ok,9592,5264,test:dot-product-2-2-14-0-1,24,28,3,9592,112,RAM_1P_BRAM,RAM_T2P_BRAM,9592,9277,3
ok,10957,2773,test:dot-product-0-2-2-1-1,3,24,3,10957,15,RAM_T2P_BRAM,RAM_T2P_BRAM,10957,2962,1
ok,12358,7274,test:dot-product-4-0-7-0-0,9,22,1,12358,72,RAM_1P_BRAM,RAM_1P_BRAM,12358,10752,5
ok,12600,5273,test:dot-product-7-2-10-1-1,15,32,3,12600,75,RAM_T2P_BRAM,RAM_T2P_BRAM,12600,7022,8
ok,8912,7972,test:dot-product-5-7-12-0-0,18,24,8,8912,144,RAM_1P_BRAM,RAM_1P_BRAM,8912,15560,6
ok,12326,10030,test:dot-product-0-6-11-0-1,16,26,7,12326,80,RAM_1P_BRAM,RAM_T2P_BRAM,12326,14140,1
ok,21322,3724,test:dot-product-7-7-4-1-1,5,36,8,21322,20,RAM_T2P_BRAM,RAM_T2P_BRAM,21322,3379,8
ok,8943,13735,test:dot-product-6-7-12-1-1,18,34,8,8943,144,RAM_T2P_BRAM,RAM_T2P_BRAM,8943,26983,7
ok,12326,9381,test:dot-product-2-1-11-0-0,16,24,2,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,14715,3
ok,9515,22161,test:dot-product-4-7-17-0-0,36,22,8,9515,288,RAM_1P_BRAM,RAM_1P_BRAM,9515,42329,5
ok,12359,12076,test:dot-product-0-6-12-0-1,18,26,7,12359,144,RAM_1P_BRAM,RAM_T2P_BRAM,12359,19607,1
ok,9626,11577,test:dot-product-4-6-7-0-1,9,28,7,9626,108,RAM_1P_BRAM,RAM_T2P_BRAM,9626,15933,5
ok,23583,6007,test:dot-product-4-6-3-1-0,4,28,7,23583,24,RAM_T2P_BRAM,RAM_1P_BRAM,23583,7111,5
ok,15903,6001,test:dot-product-5-1-6-1-0,8,24,2,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8186,6
ok,30091,5310,test:dot-product-7-5-2-0-1,3,24,6,30091,24,RAM_1P_BRAM,RAM_T2P_BRAM,30091,6724,8
ok,15499,3690,test:dot-product-3-0-7-1-1,9,20,1,15499,36,RAM_T2P_BRAM,RAM_T2P_BRAM,15499,5033,4
ok,38937,3278,test:dot-product-1-2-1-1-1,2,24,3,38937,10,RAM_T2P_BRAM,RAM_T2P_BRAM,38937,3464,2
ok,9898,6746,test:dot-product-4-6-4-1-0,5,28,7,9898,60,RAM_T2P_BRAM,RAM_1P_BRAM,9898,9768,5
ok,8569,5544,test:dot-product-7-5-14-1-1,24,32,6,8569,120,RAM_T2P_BRAM,RAM_T2P_BRAM,8569,10489,8
ok,15903,6280,test:dot-product-5-5-6-1-1,8,28,6,15903,40,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,8100,6
ok,9487,10239,test:dot-product-7-6-8-0-0,10,26,7,9487,80,RAM_1P_BRAM,RAM_1P_BRAM,9487,18298,8
ok,8912,6365,test:dot-product-2-5-16-1-0,30,28,6,8912,150,RAM_T2P_BRAM,RAM_1P_BRAM,8912,12680,3
ok,9518,21312,test:dot-product-5-4-17-0-0,36,26,5,9518,432,RAM_1P_BRAM,RAM_1P_BRAM,9518,47220,6
ok,12320,6278,test:dot-product-7-0-12-1-0,18,28,1,12320,72,RAM_T2P_BRAM,RAM_1P_BRAM,12320,8432,8
ok,9322,5827,test:dot-product-4-1-10-0-1,15,22,2,9322,120,RAM_1P_BRAM,RAM_T2P_BRAM,9322,12633,5
ok,9589,3681,test:dot-product-3-7-5-1-1,6,28,8,9589,24,RAM_T2P_BRAM,RAM_T2P_BRAM,9589,3793,4
ok,9288,42827,test:dot-product-6-4-14-1-1,24,28,5,9288,288,RAM_T2P_BRAM,RAM_T2P_BRAM,9288,70095,7
ok,10308,14320,test:dot-product-1-2-13-0-1,20,24,3,10308,160,RAM_1P_BRAM,RAM_T2P_BRAM,10308,26928,2
ok,38937,3323,test:dot-product-5-1-1-1-1,2,24,2,38937,10,RAM_T2P_BRAM,RAM_T2P_BRAM,38937,3464,6
ok,8906,4359,test:dot-product-3-7-9-1-1,12,28,8,8906,48,RAM_T2P_BRAM,RAM_T2P_BRAM,8906,5685,4
